tradeId,riskType,riskCurrency,value,marketDataId,scenarioId,valuationModel,run,errorStatus
230,IR Par Delta,CAD,-63684.29;-306683.47;-702023.8;-662746.24;21688.83;-677941.88;-52152.86;-194152.77;552767.84;-842630.52;-365863.44;-593373.45;-944476.41;-61313.9;-592600.37;-686660.83;-974153.82;466430.43;989045.89;862097.02;922541.0;224268.18;305010.99;278147.3;102302.15;443956.78;739200.46;313605.47;575069.2;470632.29;-246689.14;-136083.91;-96864.42;-371582.94;-85685.28;955971.18;549230.98;885803.57;108363.81;369539.33;-945710.68;-972584.85;-41130.45;979422.84;-706996.22;555741.42;-751322.07;-611545.96;-80466.3;-391705.53;-59474.76;-317838.26;-720093.21;645581.3;223377.84;934047.66;-430950.12;-197168.75;-360554.66;153926.52;-644762.02;238221.07;552001.23;187318.87;-287916.81;648617.82;275195.89;757491.99;-655849.56;-742736.41;683572.93;-826565.52;490289.29;-522639.45;330131.27;-801607.84;429426.04;-222410.53;735023.42;46642.02;231798.0;-466645.17;653816.45;-935726.86;78362.39;475102.2;410421.34;493273.27;552066.86;796305.28;-598897.54;188180.42;729110.27;-945848.84;981507.62;-352426.0;-661947.38;910590.84;183116.71;375673.77,1,0,SABR,EOD,
262,IR Par Delta,AUD,812547.42;-986283.89;-410920.61;978643.8;617652.11;-994400.81;-815629.42;-546435.13;751052.09;756747.26;142182.28;-744219.53;638773.03;-870377.04;-690259.69;755306.15;48315.99;-821074.09;967846.86;-508016.54;550573.67;971761.28;730024.08;261864.01;-314027.5;-952674.44;98590.73;692715.44;412814.88;738521.42;201790.21;277318.8;890323.6;780461.3;-881308.23;-47361.61;717612.13;-426655.75;-62245.04;315962.87;285778.12;-314581.07;-658074.78;873017.52;-829374.22;-558760.14;575684.74;810612.07;969155.96;182596.33;-993954.42;987608.77;632387.94;578293.74;-783413.26;-36284.86;343855.15;-101346.67;108052.49;176563.37;458089.93;-242473.18;-21052.97;-926090.26;851350.32;-757371.88;918123.87;-416832.36;7137.72;251811.8;93831.81;-762530.44;-871037.38;918217.01;95888.79;-267132.53;862048.43;494033.38;679871.04;-721633.7;904607.41;-235249.63;899899.49;-381575.15;-847070.43;381323.03;148709.84;-750290.88;408862.79;-328953.26;-139380.59;-476266.83;-118783.92;105215.5;860689.87;346002.58;-11932.78;57757.52;-25332.18;-825840.89,3,0,COPULA,EOD,
566,IR Par Delta,USD,-838728.07;-870620.54;47284.11;907614.22;582198.69;815106.19;-863883.56;597077.5;175430.33;-179498.67;766006.06;784774.0;-475806.95;366211.53;-858224.55;8757.67;-107876.75;-71002.46;91640.16;-963564.92;797739.9;515261.53;265086.88;978464.78;87254.36;-5126.22;-4479.4;195378.2;-356042.2;-305554.13;-515850.18;-34238.27;680867.49;747709.69;315689.29;-848875.86;-824957.01;41691.64;968166.43;-68668.46;501695.59;-277076.1;88301.46;-98601.74;-979366.22;-32217.82;542215.54;606003.36;-93978.74;-554638.92;-33127.34;408795.63;761932.13;-375499.92;380269.25;167615.56;-285723.94;-715595.12;-944064.77;-711922.14;656948.09;-601945.03;259401.6;777839.52;-557102.28;465498.18;162092.45;777547.09;492319.44;629247.52;98893.55;433423.18;-213408.6;-690258.65;271892.74;-219204.36;-290737.78;514017.75;-424130.86;-379665.98;-666647.84;-732768.79;-485958.34;852139.48;502359.22;-908624.47;-259641.45;228256.57;829066.17;-589210.96;680244.9;-930982.38;281543.05;712156.82;-870443.02;-727443.93;120470.7;32205.3;970119.86;-285599.88,7,0,COPULA,EOD,
651,IR Zero Delta,AUD,-235302.19;-696809.37;402862.15;-262098.8;493529.13;203837.48;805662.59;-474771.68;-200115.69;627163.01;-622193.73;-657348.27;10431.17;-129037.05;-3010.21;-420114.17;-417804.61;268718.72;725626.5;-31538.01;-741252.82;-662325.41;214339.72;-306793.41;927035.18;-911133.19;577029.73;-53660.88;154309.39;590946.16;-491234.51;-75412.93;12782.43;200668.49;-671000.14;-764305.61;-799171.37;-177964.88;480735.02;782650.12;395236.62;-700413.39;670194.57;-98200.95;-963008.6;-569795.01;-704773.14;750511.97;-179538.68;-328822.29;577791.88;727880.61;660763.5;-485212.95;-132711.72;-964109.42;-294250.13;-68303.83;418834.94;233304.67;17556.64;694923.46;-112909.28;543498.88;-274914.46;845326.28;905231.69;149293.57;-318646.67;-500343.32;-229273.78;935958.08;799393.46;893876.89;686983.42;511040.95;-755081.49;336082.31;-718946.12;440531.27;369734.81;-959608.77;-14489.66;501919.75;-253986.54;422172.76;-999656.74;576470.74;-924337.33;286131.23;-528113.42;188282.5;-114331.42;97813.8;-665560.71;-249295.65;-13536.84;208263.03;-506427.09;228045.3,2,0,BASE,EOD,
811,IR Zero Delta,SEK,499705.4;412820.93;123805.19;-803132.51;-60700.37;590165.6;563950.18;418158.17;847236.26;-264247.81;-431340.73;-878518.5;-400049.96;302866.84;299786.85;-418507.16;-570978.98;-8028.75;-635744.52;-266515.08;681346.69;735237.52;-705261.26;580538.11;-53629.15;-689062.9;-618392.77;873855.36;-683191.69;458292.31;984570.75;377112.51;-975388.13;366543.37;-991691.12;-232281.58;668336.68;279582.53;-39693.31;817642.75;-174690.58;-109247.81;942995.57;-674141.88;-274834.56;-154403.04;98479.07;-63235.1;936740.18;631892.6;64582.17;-404568.87;310583.28;-30531.55;-485922.5;-506922.1;-180458.51;-97593.03;-421020.73;602656.89;585991.24;503010.3;-982322.09;806961.49;22475.93;795934.9;-932226.67;484328.06;-378739.52;700244.02;627480.78;-785787.24;-323266.9;-747124.09;469713.7;-105181.47;242189.38;-449190.79;-869232.33;-543914.64;-143697.1;-912183.35;-58910.84;-813851.2;-302144.1;479213.55;-182371.46;-362658.96;825523.73;29936.69;337905.16;-414246.36;611516.81;23921.29;270144.25;-719511.33;928649.19;270855.73;-612686.42;-984130.89,2,0,MC,EOD,
831,IR Zero Delta,AUD,296324.34;164458.27;454717.61;-757792.95;-458764.46;-495774.6;-781409.57;66121.26;-729717.41;467455.12;845267.41;223190.55;758375.4;314963.55;-556339.5;535780.75;92209.86;477245.54;-765097.55;122960.01;-805296.76;104742.25;303816.03;-997814.71;806705.07;-915724.47;786640.46;968524.41;-335320.92;621680.49;-171222.0;-903256.38;-451672.78;27567.74;-798405.73;690808.6;-816997.64;962429.6;-751137.64;-180481.17;421810.85;267391.55;-562520.6;-217363.01;450645.01;-563467.58;-766116.63;806950.82;446873.33;693726.36;-851263.43;-277.35;-152409.24;297509.97;-384238.52;718144.39;-576799.68;-997786.48;-871986.22;602997.84;-928844.28;-269012.78;-653487.49;-737995.52;648655.19;-777139.88;740644.37;-564203.63;-445296.77;-135909.07;383365.38;446797.04;-778543.54;-619406.45;879236.31;577557.38;-516380.56;169141.32;437205.58;301058.76;16323.22;-140144.2;-114165.52;-797002.31;-977326.08;563015.43;-309112.28;-849746.58;-514617.02;564932.81;-369534.42;940702.45;-748380.04;490948.43;995731.33;-914395.05;155898.13;398706.38;676371.27;-583974.5,2,0,BASE,EOD,
943,IR Zero Delta,AUD,156483.41;-53025.91;48229.17;468781.61;431992.44;157591.57;-902100.45;-252528.06;371902.07;170133.24;-429179.65;-737012.56;-642585.49;-539727.34;396103.01;-855463.74;-855544.93;524027.67;829390.63;387453.97;-127401.17;834712.45;-477085.25;-141478.1;660157.29;-786081.8;438883.88;-452686.29;719431.21;-631692.85;378399.3;-941285.63;81914.76;841704.31;4455.48;-185715.68;-630018.86;376649.72;909727.45;209552.91;-4071.27;186303.68;-227445.46;-501827.32;903811.98;-91464.98;-396828.83;-81576.68;-693701.57;151246.95;830291.73;-486314.09;291080.96;730717.48;608532.06;-288506.07;116371.27;-718290.36;-47524.89;722528.6;901486.42;-356602.81;915327.64;-734840.34;229689.86;854041.24;-454435.06;-668483.73;421921.66;-42095.66;-894837.41;-758758.44;474485.91;880732.07;572876.03;369472.53;229755.13;-613057.42;-491555.81;668912.38;-350973.8;-116964.24;424020.35;-461459.98;-860235.9;670009.01;-662728.79;186098.91;-14344.64;-664235.91;403961.57;-682119.11;178934.11;33562.46;-833775.85;-116778.48;-376669.31;236979.89;-203013.73;-878156.62,4,0,MC,EOD,
380,IR Basis Delta,GBP,514910.63;87704.52;114922.35;144745.84;742666.13;-854996.97;-364463.94;693020.38;235869.45;458483.03;-929631.97;891051.58;604408.26;-84475.58;-793263.53;961504.79;-135952.27;933777.39;742187.65;-102835.52;916288.3;-760974.3;-57920.37;-216539.34;-15897.6;720070.71;166091.75;195625.29;924968.11;-157587.97;707495.57;-665226.93;-350823.51;98468.32;-656929.87;-853242.74;79516.49;-413391.19;451683.4;-593404.98;611608.31;-729349.86;393682.42;-932041.38;812485.66;20333.4;-735691.59;555279.14;-973585.56;113440.18;479502.6;-339395.02;-205907.05;-889622.62;-392587.37;-59554.26;-437817.37;-445401.44;234128.03;348778.53;-117804.39;-970797.63;-79855.57;-748961.21;-52547.01;72912.12;972317.07;559515.84;-875833.05;-309651.65;676920.23;362721.61;142985.31;328957.48;261691.51;-88779.09;-132871.97;162809.26;-272666.8;646960.17;782974.33;598600.23;-463108.09;-102100.13;-431704.58;-483567.27;674161.95;-627833.61;946096.15;-849918.81;-683196.31;251146.6;376333.52;-868682.87;212130.77;-704992.43;512816.87;-538767.43;647673.05;350745.71,1,0,SABR,EOD,
601,IR FWD Delta,EUR,-778081.54;781875.42;-999789.27;-166092.61;799442.58;-126578.28;-104817.25;762743.57;-133634.09;34092.14;472856.55;926751.91;93298.12;-980467.07;277809.95;850673.61;498820.74;-259677.01;659363.62;-578818.57;256429.33;-164919.28;288388.18;323497.87;884340.98;987106.07;-34717.31;426428.31;960264.74;-513470.37;873217.12;-626162.64;80386.45;789747.16;766340.88;347440.56;-333148.68;-928503.72;-871886.55;834647.87;-908571.76;-66440.13;64571.49;188713.6;922656.26;-153726.46;-280929.9;-736547.74;294047.02;-370855.28;-430606.13;-66547.38;-127072.14;491442.21;-759731.92;-618999.37;756700.66;-434418.43;-388548.48;-540680.41;514251.4;511514.02;386919.97;-42582.1;-678575.36;-885341.25;140559.62;-604369.34;-162282.74;16030.42;-438080.0;-197362.71;208731.9;166216.85;242362.82;-453364.19;175040.85;174750.8;-73416.88;830656.53;62636.77;664849.68;702187.28;-110191.92;941974.27;-827063.83;696045.96;-400977.18;-995048.1;454529.93;-698457.25;385172.56;656932.02;356545.37;-42965.98;-412357.64;115710.78;378567.42;706681.9;213030.78,2,0,MC,EOD,
81,IR FWD Delta,CNY,670761.27;-580232.92;138805.78;-925681.26;581323.85;124128.56;182477.73;-943248.88;-421797.91;-850320.44;-322302.63;161941.97;-178584.25;-514603.06;272696.08;121740.66;-144687.27;652593.14;-709955.05;89739.21;-884086.39;224783.05;-906784.51;443117.73;-417981.74;-17548.88;737969.34;421635.83;660389.18;-654113.73;-551837.27;-882765.53;602119.87;237735.06;734820.41;893340.18;-933975.53;499056.41;806908.42;-632066.76;396411.92;736778.41;-314838.91;809301.79;-295925.44;563328.75;597720.96;156050.56;-936904.99;257020.71;655126.68;546440.24;94357.31;212892.95;845093.35;-143649.29;-735577.98;-139515.82;243637.94;31061.32;-540315.59;-497529.63;64684.44;965794.94;304403.17;-839323.33;363907.49;937936.26;118371.56;-693598.64;570827.76;-475193.0;-774931.75;169421.52;291709.37;517014.75;394403.77;-511297.81;861628.05;-750806.74;-543795.87;-694973.56;-149411.32;-232803.34;878507.75;862059.68;413520.91;209554.04;-371920.49;62724.64;-820384.42;753124.78;586182.65;258493.27;-958667.63;286617.1;964516.95;-454935.33;315227.79;-81253.08,2,0,BASE,EOD,
162,IR Par Delta,CHF,-243321.85;-74873.09;865244.1;-908234.71;191418.56;733812.81;779879.58;149875.8;-188540.21;938736.91;947722.01;-310186.32;-199442.22;-111043.63;618884.44;117927.13;-994939.05;-747931.7;-68313.3;271760.66;-705545.83;-720666.92;-439991.92;957539.71;313644.21;-534198.04;-154016.91;-342406.13;-9059.97;654270.85;-213129.89;-923373.84;282559.47;516962.16;30841.11;-290031.47;-23893.49;-700302.99;-541396.84;544087.02;916747.22;-396226.08;-864972.7;-232891.14;936085.38;865463.3;571147.74;-901100.82;813558.98;-887552.7;59078.49;-271841.82;231317.89;-664676.03;151301.09;349252.81;-68055.72;-66148.23;-863720.44;-463564.27;-501163.15;-213926.91;-569648.35;44284.18;-944731.34;-214847.21;-281219.46;598751.12;264365.3;-835397.3;-441760.36;-254993.37;-313690.92;-288770.11;-303553.35;-189669.19;522318.82;-965806.41;929984.95;-746495.78;-604836.89;-637317.86;-752643.92;-709770.31;990454.95;-689222.45;580093.9;599638.35;-701266.67;-92202.59;799640.16;657094.61;431288.27;59212.88;87030.05;-325438.57;-790916.68;-228673.83;-19665.2;-261408.18,3,0,BASE,EOD,
167,IR Zero Delta,JPY,20871.43;-885602.69;195069.73;147727.77;58357.3;-416486.4;639239.66;-156262.54;897105.83;-457591.03;229205.66;-325640.93;495401.1;-351338.3;-662061.78;398827.66;-795636.57;-796066.91;-581126.82;118792.39;-258732.84;202977.33;-792534.28;-807072.48;-195486.52;-373187.82;-413558.99;356062.53;921618.92;531097.75;-900246.39;21267.21;-179678.27;-199374.63;-846268.07;750877.63;-724180.21;758843.1;888372.73;684094.52;386498.8;-612643.55;-771900.54;-955758.38;-890198.02;193330.87;-107581.1;238272.24;670393.94;608925.94;-560399.53;615468.04;-97331.09;360683.92;880712.32;-675878.97;314267.13;-638248.25;-813482.47;-859046.71;73587.68;-330294.74;-968090.9;951569.92;942821.11;972140.24;-854994.94;424543.75;-254307.24;8163.28;125154.62;-841472.84;-806693.45;-493851.5;-45153.96;-618133.66;-819772.54;-704276.9;337430.11;978445.75;-752634.7;826761.49;439889.56;-778924.13;973762.87;393105.28;554544.69;-699178.38;-889026.99;33643.22;-950921.91;-922933.32;849884.69;-698511.72;918267.66;633499.24;-658726.35;-240798.5;367186.59;-228059.99,8,0,MC,EOD,
453,IR FWD Delta,CNY,475157.93;123234.61;234816.94;966216.38;-652855.69;-938879.79;697131.91;-418860.02;-275829.27;-243669.99;-834228.02;41161.46;-717614.6;-409491.3;729852.57;887109.4;-489506.52;62360.17;620639.12;83849.18;859138.72;-185828.31;-751112.84;-192193.1;-665159.53;266399.99;-728758.03;777259.52;-388342.3;637733.28;975283.16;181002.5;-498265.71;463684.53;-745613.32;861808.47;-88117.16;351101.66;-737816.99;-151086.31;-944403.56;-813598.99;715633.24;-460967.04;-100913.06;286962.56;116702.42;-397602.35;-860881.49;66708.24;618608.15;-530914.0;-654962.66;492254.32;923967.78;-749239.13;658035.7;-183032.88;862009.48;-664011.04;732700.31;695983.67;687603.63;-918763.97;676280.52;-174065.87;-212024.75;-706819.49;-804052.62;710263.54;-395056.01;150067.86;-901865.85;528845.71;526876.8;-489095.62;303633.55;489599.52;-379630.1;186164.58;-971550.59;-674715.96;109640.05;693756.46;-532338.59;911793.47;-732498.07;40825.68;-671778.35;402255.48;251075.49;-13820.39;-146094.27;-353232.35;-312549.37;-455806.83;188623.92;45634.25;-742606.28;-592890.79,4,0,BASE,EOD,
630,IR Par Delta,CAD,585470.66;349055.43;848909.0;505654.81;-555940.92;958867.31;-121467.35;468997.45;-765525.02;355775.45;775500.63;395620.27;-433223.13;4246.73;354052.64;729867.55;862055.72;-608437.38;993875.59;421207.47;389612.55;661709.31;16584.55;328921.22;-196355.12;-247308.47;-59516.92;-437655.01;250411.77;-822547.66;-638484.17;-674274.04;403289.17;947743.2;305192.52;148632.06;384423.37;-282666.66;-492267.87;-54830.59;909109.47;977559.2;919613.87;294991.03;115673.16;-352522.69;-174391.55;662956.89;-331109.97;131133.12;-16970.61;47753.06;639634.35;676182.56;331225.88;-940730.68;404489.53;-923756.2;69177.25;558221.29;-829586.47;141989.66;-267333.75;618875.1;-33497.56;-271376.7;48892.52;385650.12;139579.05;930821.63;739181.11;269856.76;697215.17;271668.01;-861880.52;-814701.26;971557.95;-101935.94;291735.61;-897686.05;834116.38;-368918.74;-694519.66;50124.83;384165.57;-805949.58;-63814.4;97274.18;170695.3;-565681.14;-79599.7;-40802.64;711856.33;-202809.94;805866.16;-747297.43;785175.74;-120575.71;-142190.05;-898490.12,1,0,SABR,EOD,
836,IR Basis Delta,JPY,823237.87;626990.91;-66516.78;244134.89;122953.76;-82743.22;115743.31;-135326.82;772972.28;315038.1;-118086.57;184052.34;682140.5;-911470.46;282791.64;-285388.82;-609945.66;-8123.58;96119.12;-888239.39;395395.6;152994.4;778083.03;-835286.49;-292439.72;-93847.47;510836.88;493152.88;-344238.43;-343139.46;-894679.52;967714.58;852346.26;851737.74;840222.1;625644.95;377319.39;200016.68;796132.44;-463066.16;-252408.64;-321259.88;-111690.46;-396790.28;-677599.72;134172.98;836231.52;341042.17;-730515.03;-724144.71;-747381.68;-270634.35;882891.95;878025.96;-883607.43;-92210.88;431442.57;-739252.56;400566.64;-801838.36;755961.13;-180347.72;40930.7;363635.16;771430.09;-523937.43;-129940.7;39732.29;773475.94;192398.22;-210145.14;-355773.12;-680543.57;-321274.31;-27468.46;226052.61;-476698.45;871822.35;-556653.15;-481730.43;-416436.9;634617.39;630507.21;948764.94;755369.07;-379389.88;-206961.89;-652665.1;-694144.51;428412.09;-714497.31;-379476.06;263667.22;-940932.35;607590.95;-717898.02;930457.41;-125173.68;313946.01;998618.64,7,0,COPULA,EOD,
415,IR Zero Delta,CHF,-181435.42;560624.86;-965574.72;902281.29;-188703.67;189662.52;-76191.65;429688.07;516602.29;-484037.9;277862.37;474255.8;799654.42;98665.87;941694.78;802830.5;148516.91;548986.09;-838385.92;-749016.06;-532995.06;421390.58;-81741.62;592341.78;-443307.89;-221146.08;755477.16;776626.06;-586355.56;-714575.42;-694457.31;-206448.78;-78625.93;-28127.07;410592.77;840462.82;24248.43;141397.34;-140137.42;894110.88;578466.73;197952.76;577246.38;-471534.54;-506854.69;-176347.11;879743.19;-231112.22;-181866.79;424934.61;696191.81;-502364.93;-924984.13;921103.23;-758437.47;714561.88;678218.83;774799.08;-336506.52;532773.34;-109658.24;967987.83;-619824.35;502821.95;-286153.12;-258024.19;548645.86;528218.92;757669.15;130421.08;-47375.52;-616703.51;-579071.95;662464.54;-340516.12;-71402.19;40082.0;-831422.81;-941059.75;868916.37;565108.44;313895.52;-452385.39;-532744.73;-17151.52;-156354.95;175965.17;-447524.78;-152030.3;-903887.92;-800183.21;-670554.3;279721.05;639751.64;795455.49;858034.88;-885302.55;825648.24;752472.23;-239479.12,6,0,SABR,EOD,
523,IR Zero Delta,AUD,-469480.06;758940.28;-43297.23;980611.15;406963.82;784382.35;-401971.49;-372607.85;260196.56;819394.1;-603433.72;258851.26;-340126.37;585869.05;159686.0;879364.6;-679180.26;-53449.16;-738237.24;-243489.57;845704.62;-944173.65;-981981.2;-668822.79;449857.22;-708711.16;-843657.49;-926191.0;649583.54;-668504.78;866945.35;890664.77;985859.09;868685.0;-809480.67;537973.16;-362641.61;221906.12;755374.21;474841.66;-57778.04;-490014.01;527023.1;86391.44;-310341.64;-488915.81;-219821.18;-372783.92;888291.98;-437058.94;-121436.22;431072.91;-779431.15;-758367.84;-364965.89;-878303.0;-128710.46;-573782.32;984820.61;-417220.39;226065.6;104202.14;-724463.4;805274.51;-323856.53;-598916.88;-880340.97;-632940.74;-14972.52;-786917.81;-274987.33;-568915.62;-433092.98;-443300.25;616031.44;135423.85;546702.39;539746.53;452836.82;878883.54;-435543.14;-493075.29;-310704.75;-921064.5;219668.58;-720615.09;778562.71;-588484.08;620925.47;103723.79;-139933.41;742502.31;-689769.34;-446486.65;-124572.4;762307.81;-773597.36;333952.9;-214984.89;-519936.77,4,0,MC,EOD,
553,IR FWD Delta,CAD,-649116.86;-462792.1;-71802.26;74640.27;422262.14;-403554.21;258486.81;-730032.66;843737.37;-247138.7;-744782.9;-651317.73;715703.96;-964805.66;-663466.44;91928.59;-446323.39;364501.05;-503496.55;388714.8;735467.31;562793.31;-567468.72;-182041.96;422660.74;-236056.69;473865.36;497060.43;-725030.06;632170.36;726083.71;315829.36;-952279.27;-815951.57;852182.6;-525463.38;-903690.53;429003.39;199504.56;-258272.17;35197.63;-914932.38;127937.16;789429.48;-987212.84;308399.02;209024.48;-972158.55;-687412.36;-119396.68;-188969.91;944730.2;839960.14;-656756.67;766157.35;25978.06;-827246.34;-583635.91;125409.74;-73115.31;-620358.35;421019.84;290731.94;-384355.89;-117219.47;-780701.52;593601.92;83849.42;387170.28;-56124.95;468899.34;352803.03;-456619.39;-731756.85;-533885.11;448793.6;245064.05;417152.78;347215.22;-426398.75;977271.7;749635.93;629447.17;-694275.37;-435756.45;-935294.0;651688.28;192828.13;-511193.81;333119.23;-550134.75;49226.3;298079.37;-99617.82;353052.0;-567883.3;304419.64;-115226.19;-942087.16;409253.44,4,0,MC,EOD,
780,IR Basis Delta,CAD,217105.17;-288163.6;-800981.43;304642.93;477427.83;166174.7;-254165.56;-674226.44;11014.87;601236.45;-679752.41;815642.56;148310.4;-43045.01;713150.6;648467.85;599504.64;-582180.01;147782.67;-641878.05;817233.85;-836556.6;-226802.32;-180703.32;-911865.89;-685300.28;765127.04;-265428.63;108455.58;827390.48;-735561.71;945131.84;-719494.08;927431.93;492334.65;317504.98;242586.63;-420275.58;849081.7;-411430.28;-99638.46;161234.57;43874.5;-778207.23;712754.78;-493467.76;393794.3;599194.96;171623.58;111149.21;-596456.12;-626191.32;-550033.51;166741.97;910464.3;-457427.65;47550.07;-710018.38;-402219.2;-958627.17;220946.13;118080.32;546586.91;620086.95;-791885.4;-569143.82;-932477.6;-696338.02;242671.06;419788.73;-206499.57;-406957.47;893721.45;327683.55;-214170.27;-487520.91;691322.41;-355955.41;132505.2;119227.72;307835.99;-429363.09;256354.67;710788.95;-331665.26;320799.39;-298562.66;-782247.79;432199.49;-886890.87;-285564.68;650929.97;-897324.82;-644498.67;-825863.44;804041.09;-463115.23;556650.88;-371539.23;-283993.2,1,0,SABR,EOD,
